tweet_id_str,created_at,processed_text,mentions,jumlah_mention,id
1943287926303133903,Thu Jul 10 12:35:20 +0000 2025,kamu tunjuk lah ijazah asli mu woi ribet kamu kalau kamu memang lulus ugm jembreng ijazah bego piara,"@bangherwin,@jokowi",2,1943287926303133903
1943288013095895414,Thu Jul 10 12:35:41 +0000 2025,dokter tifa apa reaksi dokter kalau bagi masyarakat ferry irwandi bilang negara temu inovasi baru indonesia sibuk ngurusin ijazah nangkapnya usaha bukti ijazah jokowi palsu guna kalaupun hasil bukti,@DokterTifa,1,1943288013095895414
1943288025553002650,Thu Jul 10 12:35:44 +0000 2025,kalau sih bukan soal siapa percaya mau nunjukin ijazah takut tahu bodong iya palsu tidak lebih mudah tahu kalau ijazah asli lihat mesti kasus selesai sejak 2024 lalu kalau gagah lihat asli,@abu_waras,1,1943288025553002650
1943288032570020137,Thu Jul 10 12:35:46 +0000 2025,kamu bego bukti apaaan wong ijazah asli jokodok tolol kamu qpa o bukti,"@pri_rakhman,@msaid_didu",2,1943288032570020137
1943288085019537644,Thu Jul 10 12:35:58 +0000 2025,minimal ijazah nder punya serti ielts mahal bnget tertawa visa murah lalu depo tabung jt atas rumahapart tempat tinggal sana langkah cerdas buat narik turis mau libur coba cri kerja aussie,"@jeffgoingout,@tanyarlfes",2,1943288085019537644
1943288210039210286,Thu Jul 10 12:36:28 +0000 2025,isu ijazah jokowi keluar universitas pojok pasar pramuka uppp benar dasar nama universitas sebut memang resmi muncul rumor media sosial pihak universitas gadjah mada ugm ulang kali,"@d4ndelion_22,@bhar13f,@grok",3,1943288210039210286
1943288219996455202,Thu Jul 10 12:36:30 +0000 2025,genk solo palsu ijazah sangka teknologi ai gaung anak jokowi,"@yaniarsim,@jokowi,@jokowi,@gibran",4,1943288219996455202
1943288390088298636,Thu Jul 10 12:37:11 +0000 2025,ijazah asli punya tunjukin tolol,"@0Sapril,@msaid_didu",2,1943288390088298636
1943288388552949779,Thu Jul 10 12:37:11 +0000 2025,publik makin bingung transparansi apa harap sedang gelar perkara khusus ijazah asli jokowi mangkir nol besar lelah deeeh apa publik paksa ibarat beli kucing karung,@tvOneNews,1,1943288388552949779
1943288405078450235,Thu Jul 10 12:37:14 +0000 2025,nah mau tunjukkin ijazah kasus mudah sulit bikin publik makin curiga punya ijazah bangga dong orang tahu aneh ijazah pengantin pingit hadeuh sumber youtube,@jokowi,1,1943288405078450235
1943290438636494994,Thu Jul 10 12:45:19 +0000 2025,kalau ijazah jkwi jebolkalah gibran pasti rontok makanya mati mati menang sih,@kompascom,1,1943290438636494994
1943291039772742085,Thu Jul 10 12:47:43 +0000 2025,coba tisik ijazah asli mungkin hilang baca situasi hingga larut analis lama jadi ijazah buat pasar pramuka bukan asli,@detikcom,1,1943291039772742085
1943291308828741976,Thu Jul 10 12:48:47 +0000 2025,sok paling benar sendiri kamu tanya berapa banyak guru tinggi tutup kasus ijazah palsu,"@DedynurPalakka,@Ahmad692x,@muhfadlinugraha,@UGMYogyakarta,@KenSavitri35075",5,1943291308828741976
1943291796538429811,Thu Jul 10 12:50:43 +0000 2025,ayooo pasu ijazah pasar pramuka kerja kerja,"@SPramubinawan,@Opposisi6890",2,1943291796538429811
1943291894731252125,Thu Jul 10 12:51:06 +0000 2025,pak presiden prabowo ijazah jkwi lah minta pengadilan polisi bohong tipujelek nama indonesia mata international nama baik indonesia rusak amp malu kalau pasti hukum amp penuh rekayasa investor mana brani invest,@democrazymedia,1,1943291894731252125
1943291908211786013,Thu Jul 10 12:51:10 +0000 2025,alas terlalu banyak pasti ijazah tetap elak dasar tukang bohong,@OposisiCerdas,1,1943291908211786013
1943292069839278387,Thu Jul 10 12:51:48 +0000 2025,solusi ala tukang kayu main kayu sangat effektif effesien kebiri hukum perkosa hukum cukup pengadilan solo wenang hak atas kasus kriminal kelas teri palsu ijazah hidup jadi manusia ikhlas se nkri,"@msaid_didu,@jokowi",2,1943292069839278387
1943292106761736686,Thu Jul 10 12:51:57 +0000 2025,soal ijazah gugat balik,"@agama_nusantara,@BayuAngora,@sakkusaitna,@Valhallaah,@spektrumku,@Kappa_2023,@bnsphrxyzzz,@RefublikAteis,@iphone7decoco,@Sentjoko,@drhthariq,@KafirJayaOKE,@PaijoKentirr,@tepig_pignite,@blantik_pedhet2,@iam_zelt",16,1943292106761736686
1943292106891579809,Thu Jul 10 12:51:57 +0000 2025,ijazah asli mana versi bareskrim apa versi nama kuasa hukum jokowi,@psi_id,1,1943292106891579809
1943292111354499281,Thu Jul 10 12:51:58 +0000 2025,masa polisi lindung tindak pidana palsu ijazah sih,@bangherwin,1,1943292111354499281
1943292273388818736,Thu Jul 10 12:52:37 +0000 2025,kalau tunjuk ijazah asli jadi perang dunia,@msaid_didu,1,1943292273388818736
1943292292766535821,Thu Jul 10 12:52:41 +0000 2025,pak presiden prabowo ijazah jkwi lah minta pengadilan polisi bohong tipu terlalu lama pak jelek nama indonesia mata international nama baik indonesia rusak amp malu kalau pasti hukum amp penuh rekayasa,@alisyarief,1,1943292292766535821
1943292437172228186,Thu Jul 10 12:53:16 +0000 2025,acara kok tolol begini kalau labfor lihat ijazah asli mana asli mata publik akan polisi lindung transparan apa sulit nunjukkin ijazah asli duga palsu logika sederhana kamu,"@jokowi,@DivHumas_Polri,@ListyoSigitP",3,1943292437172228186
1943292768417452149,Thu Jul 10 12:54:35 +0000 2025,pasti satu lihat ijazah aslinnya yaaa karana memang,@Indra_31_,1,1943292768417452149
1943293102795706520,Thu Jul 10 12:55:55 +0000 2025,iya gugur lah wong ijazah asli apa mau bukti,@DedynurPalakka,1,1943293102795706520
1943293143660581114,Thu Jul 10 12:56:04 +0000 2025,negara bubar ijazah lihat putus ijazah asli,@detikcom,1,1943293143660581114
1943293186539163726,Thu Jul 10 12:56:14 +0000 2025,bikin males buka x putar ijazah terosss,@Heraloebss,1,1943293186539163726
1943293193891778761,Thu Jul 10 12:56:16 +0000 2025,ijazah jkw buat kios paiman pasar pramuka beathor suryadi,@alisyarief,1,1943293193891778761
1943293211633684524,Thu Jul 10 12:56:20 +0000 2025,keren remajadn itb mngluarkan ijazah palsu,@V3g3L,1,1943293211633684524
1943293410158481741,Thu Jul 10 12:57:08 +0000 2025,lawan narasi roy suryo cs langkah tunjuk ijazah jokowi saat polemik akhir sini,@tvOneNews,1,1943293410158481741
1943293865932497070,Thu Jul 10 12:58:56 +0000 2025,tebak awal bhw si mukidi bakal muncul bawa ijazah nya gugat naik banding jangan serah,@kompascom,1,1943293865932497070
